ExperimentName,subject,Session,Procedure,Trial,Directed,I_NMG_ZScorePrime,I_NMG_ZscoreTarget,I_ZScorePrime,I_ZScoreTarget,ItemNumber,LogHalPrime,LogHalTarget,LogP,MeanLDTZ,MeanLength,MeanLogF,MeanNMGZ,pathlength,prime_word,Stimuli1,target_word,TargetResponse.RESP[Trial],TargetResponse.RT[Trial],Undirected,TargetAccuracy,RTRecogniseTarget
NetworksDemasking_SingleListLongDurations,17,1,S1,236,4,NA,-0.695,NA,-0.606,A77,NA,8.498,18.769976,-0.606,4,8.498,-0.695,2,BOOKBAG,77,FOLD,fold{SPACE},1700,3,1,1703
NetworksDemasking_SingleListLongDurations,17,1,S1,142,5,-0.228,-0.303,-0.658,-0.628,A78,7.774,8.658,25.095853,-0.643,6.5,8.216,-0.2655,6,STRIVE,78,FOOLISH,foolish{SPACE},2857,3,1,2267
NetworksDemasking_SingleListLongDurations,17,1,S1,26,4,-0.531,-0.422,-0.644,-0.555,A79,12.418,11.681,15.481369,-0.5995,5.5,12.0495,-0.4765,2,MESSAGE,79,FORM,form{SPACE},2766,2,1,2104
NetworksDemasking_SingleListLongDurations,17,1,S1,186,4,-0.584,-0.048,-0.878,0.312,A80,11.261,6.165,18.982172,-0.283,8,8.713,-0.316,3,FACE,80,FRIENDLINESS,friendliness{SPACE},3879,2,1,5285
NetworksDemasking_SingleListLongDurations,17,1,S1,98,4,-0.137,-0.394,-0.453,-0.377,A81,9.709,5.694,21.111232,-0.415,6.5,7.7015,-0.2655,15,SPEAKER,81,FRIGID,frigid{SPACE},2257,3,1,2316
NetworksDemasking_SingleListLongDurations,17,1,S1,228,Inf,-0.509,-0.56,-0.754,-0.314,A82,8.361,5.537,Inf,-0.534,5,6.949,-0.5345,4,THIEF,82,FRISK,frisk{SPACE},2070,2,1,2945
NetworksDemasking_SingleListLongDurations,17,1,S1,109,2,-0.179,-0.523,-0.867,-0.557,A83,11.636,9.137,8.819991,-0.712,5.5,10.3865,-0.351,2,SPACE,83,GALAXY,galaxy{SPACE},2436,1,1,1937
NetworksDemasking_SingleListLongDurations,17,1,S1,20,4,-0.682,-0.412,-0.647,-0.412,A84,7.109,7.585,14.758229,-0.5295,5,7.347,-0.547,15,LOAF,84,GAMBLE,gamble{SPACE},2738,3,1,2275
NetworksDemasking_SingleListLongDurations,17,1,S1,171,4,-0.131,0.035,-0.217,0.214,A85,8.272,8.816,20.543274,-0.0015,7.5,8.544,-0.048,3,COMPASSION,85,GHOUL,ghoul{SPACE},2304,4,1,2622
NetworksDemasking_SingleListLongDurations,17,1,S1,231,4,-0.468,-0.359,-0.741,-0.558,A244,13.098,11.473,18.004297,-0.6495,5.5,12.2855,-0.4135,3,SHE,86,CHILDREN,children{SPACE},2847,3,1,3712
NetworksDemasking_SingleListLongDurations,17,1,S1,153,2,-0.621,-0.485,-0.517,-0.578,A87,8.657,9.414,9.424466,-0.5475,5,9.0355,-0.553,2,PLAZA,87,GOODS,goods{SPACE},2324,2,1,2086
NetworksDemasking_SingleListLongDurations,17,1,S1,45,Inf,-0.576,-0.493,-0.681,0.164,A88,11.795,6.254,Inf,-0.2585,5,9.0245,-0.5345,3,WRITE,88,GRAFT,graft{SPACE},2314,2,1,2849
NetworksDemasking_SingleListLongDurations,17,1,S1,203,5,-0.353,-0.432,-0.636,-0.179,A89,10.67,7.434,22.497429,-0.4075,5.5,9.052,-0.3925,3,FEMALE,89,GROOM,groom{SPACE},2986,3,1,2258
NetworksDemasking_SingleListLongDurations,17,1,S1,146,4,-0.53,-0.652,-0.175,-0.547,A90,9.373,10.882,18.621002,-0.361,6.5,10.1275,-0.591,15,ORDINARY,90,GUIDE,guide{SPACE},1778,3,1,2316
NetworksDemasking_SingleListLongDurations,17,1,S1,33,3,-0.258,-0.688,-0.295,-0.668,A91,7.551,11.34,14.157233,-0.4815,5.5,9.4455,-0.473,4,HORMONES,91,GUY,guy{SPACE},1329,3,1,1676
NetworksDemasking_SingleListLongDurations,17,1,S1,85,2,-0.362,-0.695,-0.603,-0.533,A92,8.739,8.294,12.848525,-0.568,6,8.5165,-0.5285,1,SAILOR,92,HARBOR,harbor{SPACE},2394,2,1,3316
NetworksDemasking_SingleListLongDurations,17,1,S1,13,3,-0.661,-0.548,-0.654,-0.902,A93,7.713,9.371,14.973653,-0.778,4.5,8.542,-0.6045,3,KITTEN,93,HAT,hat{SPACE},1774,2,1,3237
NetworksDemasking_SingleListLongDurations,17,1,S1,200,Inf,-0.397,-0.45,-0.217,-0.635,A94,6.605,8.342,Inf,-0.426,6,7.4735,-0.4235,1,TIMID,94,HEIGHTS,heights{SPACE},3414,2,1,3278
NetworksDemasking_SingleListLongDurations,17,1,S1,72,5,-0.479,-0.602,-0.536,-0.644,A95,9.112,13.296,24.648925,-0.59,4,11.204,-0.5405,6,CHASE,95,HER,her{SPACE},1428,3,1,2593
NetworksDemasking_SingleListLongDurations,17,1,S1,197,3,-0.432,-0.704,-0.807,-0.985,A96,9.23,12.131,14.238753,-0.896,4.5,10.6805,-0.568,3,TRUCK,96,HIGH,high{SPACE},1490,2,1,1976
NetworksDemasking_SingleListLongDurations,17,1,S1,238,5,-0.656,-0.356,-0.67,0.13,A97,8.557,5.182,18.510145,-0.27,4.5,6.8695,-0.506,6,PENNY,97,HOBO,hobo{SPACE},1355,3,1,1968
NetworksDemasking_SingleListLongDurations,17,1,S1,23,1,-0.585,-0.646,-0.63,-0.73,A98,10.765,11.171,5.51307,-0.68,4,10.968,-0.6155,2,DROP,98,HOLD,hold{SPACE},3119,1,1,2173
NetworksDemasking_SingleListLongDurations,17,1,S1,116,5,-0.534,-0.701,-0.554,-0.672,A99,9.814,9.36,20.324736,-0.613,5.5,9.587,-0.6175,6,DIAMOND,99,HOOK,hook{SPACE},1668,3,1,1845
NetworksDemasking_SingleListLongDurations,17,1,S1,222,4,NA,-0.342,NA,-0.692,A100,4.025,9.457,18.199005,-0.692,6,6.741,-0.342,3,ARIGHT,100,HORROR,horror{SPACE},2964,3,1,1844
NetworksDemasking_SingleListLongDurations,17,1,S1,71,2,-0.746,-0.459,-0.654,-0.739,A101,7.522,8.748,8.096715,-0.6965,5,8.135,-0.6025,4,RIBS,101,HUNGRY,hungry{SPACE},3179,2,1,2726
NetworksDemasking_SingleListLongDurations,17,1,S1,91,4,-0.413,-0.478,-0.545,-0.44,A102,10.231,10.486,15.446281,-0.4925,7,10.3585,-0.4455,2,EMPLOYER,102,INCOME,income{SPACE},1563,2,1,2718
NetworksDemasking_SingleListLongDurations,17,1,S1,65,Inf,-0.387,-0.517,-0.211,-0.135,A103,7.925,8.017,Inf,-0.173,8,7.971,-0.452,3,ALLERGY,103,INJECTION,injection{SPACE},3773,2,1,3718
NetworksDemasking_SingleListLongDurations,17,1,S1,126,4,NA,0.086,NA,-0.26,A104,6.157,7.089,12.551492,-0.26,9,6.623,0.086,3,BRITANNICA,104,INSTRUCT,instruct{SPACE},2409,3,1,2890
NetworksDemasking_SingleListLongDurations,17,1,S1,12,4,-0.454,-0.504,-0.454,-0.153,A105,8.117,9.224,18.844226,-0.3035,7.5,8.6705,-0.479,6,CRUDE,105,INSTRUMENT,instrument{SPACE},4209,3,1,2848
NetworksDemasking_SingleListLongDurations,17,1,S1,100,5,-0.752,-0.623,-0.605,-0.449,A106,10.439,7.611,22.388772,-0.527,4,9.025,-0.6875,15,FACTS,106,IVY,ivy{SPACE},1897,3,1,2141
NetworksDemasking_SingleListLongDurations,17,1,S1,185,5,-0.136,-0.631,-0.352,-0.684,A107,11.042,7.484,17.096736,-0.518,7.5,9.263,-0.3835,15,COMMERCIAL,107,JOKER,joker{SPACE},1622,3,1,2096
NetworksDemasking_SingleListLongDurations,17,1,S1,129,2,-0.416,-0.608,-0.548,-0.754,A108,10.968,10.283,10.509577,-0.651,6,10.6255,-0.512,2,MEDIA,108,JOURNAL,journal{SPACE},2745,2,1,2690
NetworksDemasking_SingleListLongDurations,17,1,S1,125,3,0.105,-0.554,-0.124,-0.546,A109,6.306,8.813,17.032073,-0.335,7.5,7.5595,-0.2245,15,DISPERSE,109,JOURNEY,journey{SPACE},5363,3,1,3208
NetworksDemasking_SingleListLongDurations,17,1,S1,2,5,-0.666,-0.591,-0.275,-0.916,A110,6.853,9.368,17.929597,-0.5955,4.5,8.1105,-0.6285,6,RODENT,110,JOY,joy{SPACE},2635,4,1,2202
NetworksDemasking_SingleListLongDurations,17,1,S1,169,2,-0.584,-0.357,-0.558,-0.773,A111,7.965,8.943,6.36995,-0.6655,5.5,8.454,-0.4705,1,BANANA,111,JUICE,juice{SPACE},1817,2,1,1916
NetworksDemasking_SingleListLongDurations,17,1,S1,144,5,-0.115,-0.706,-0.215,-0.634,A112,8.636,7.996,18.628502,-0.4245,7.5,8.316,-0.4105,15,PREJUDICE,112,LADDER,ladder{SPACE},1723,3,1,1885
NetworksDemasking_SingleListLongDurations,17,1,S1,141,2,-0.812,-0.538,-0.609,-0.533,A113,9.058,7.765,7.957007,-0.571,5.5,8.4115,-0.675,1,WASH,113,LAUNDRY,laundry{SPACE},2814,1,1,1697
NetworksDemasking_SingleListLongDurations,17,1,S1,114,1,-0.801,-0.81,-0.791,-0.818,A114,11.158,11.973,4.329722,-0.8045,4,11.5655,-0.8055,2,LOTS,114,LESS,less{SPACE},3993,1,1,1867
NetworksDemasking_SingleListLongDurations,17,1,S1,156,4,-0.153,-0.733,-0.451,-0.605,A115,9.264,8.994,18.228213,-0.528,7.5,9.129,-0.443,4,ASSOCIATE,115,LESSON,lesson{SPACE},1905,2,1,3148
NetworksDemasking_SingleListLongDurations,17,1,S1,48,7,-0.352,0.154,-0.036,-0.035,A116,8.722,7.854,32.614013,-0.0355,6.5,8.288,-0.099,4,GOVERNOR,116,LIBEL,libel{SPACE},1928,3,1,3156
NetworksDemasking_SingleListLongDurations,17,1,S1,108,4,-0.513,-0.675,-0.713,-0.849,A117,9.633,11.013,17.675432,-0.781,4,10.323,-0.594,6,CREW,117,LUCK,luck{SPACE},1611,3,1,2676
NetworksDemasking_SingleListLongDurations,17,1,S1,88,3,-0.309,-0.586,-0.322,-0.673,A118,6.339,9.314,12.985848,-0.4975,7,7.8265,-0.4475,6,FRAGRANCE,118,LUNCH,lunch{SPACE},1674,3,1,1951
NetworksDemasking_SingleListLongDurations,17,1,S1,61,3,-0.674,-0.51,-0.667,-0.835,A119,8.684,11.704,15.536965,-0.751,6,10.194,-0.592,15,RELAX,119,MACHINE,machine{SPACE},2476,2,1,4766
NetworksDemasking_SingleListLongDurations,17,1,S1,199,4,-0.874,-0.482,-0.848,-0.57,A120,10.584,9.084,16.420613,-0.709,5.5,9.834,-0.678,6,BANK,120,MAILBOX,mailbox{SPACE},4719,3,1,2080
NetworksDemasking_SingleListLongDurations,17,1,S1,79,4,-0.509,-0.598,-0.636,-0.548,A121,9.368,8.958,12.180411,-0.592,5.5,9.163,-0.5535,6,QUARTER,121,MALL,mall{SPACE},1506,2,1,2275
NetworksDemasking_SingleListLongDurations,17,1,S1,244,5,-0.145,-0.613,-0.144,-0.515,A122,5.497,12.02,24.082164,-0.3295,7.5,8.7585,-0.379,15,SILVERWARE,122,MAYBE,maybe{SPACE},2336,4,1,2207
NetworksDemasking_SingleListLongDurations,17,1,S1,123,2,-0.313,-0.456,0.003,-0.772,A123,6.778,8.784,6.659976,-0.3845,6.5,7.781,-0.3845,1,CAFETERIA,123,MEAL,meal{SPACE},1530,2,1,1784
NetworksDemasking_SingleListLongDurations,17,1,S1,195,4,-0.31,-0.426,-0.516,-0.526,A124,12.677,9.892,18.1756,-0.521,6,11.2845,-0.368,15,SINCE,124,MEASURE,measure{SPACE},2486,2,1,3337
NetworksDemasking_SingleListLongDurations,17,1,S1,201,1,0.022,-0.628,-0.166,-0.277,A125,8.305,7.312,6.149747,-0.2215,7,7.8085,-0.303,2,VULNERABLE,125,MEEK,meek{SPACE},1192,1,1,1915
NetworksDemasking_SingleListLongDurations,17,1,S1,225,3,-0.454,-0.847,-0.699,-0.594,A126,10.418,9.175,15.876413,-0.6465,4,9.7965,-0.6505,4,HALL,126,MILE,mile{SPACE},1695,2,1,2730
NetworksDemasking_SingleListLongDurations,17,1,S1,218,Inf,-0.3,NA,-0.315,NA,A127,7.816,5.591,Inf,-0.315,7,6.7035,-0.3,2,DELICIOUS,127,MINTS,mints{SPACE},1558,2,1,2396
NetworksDemasking_SingleListLongDurations,17,1,S1,215,3,-0.435,-0.727,-0.134,-0.442,A128,6.513,9.891,10.658082,-0.288,6,8.202,-0.581,4,RASPBERRY,128,MIX,mix{SPACE},1524,3,1,2394
NetworksDemasking_SingleListLongDurations,17,1,S1,220,4,-0.373,-0.034,-0.474,-0.353,A129,8.473,8.468,19.556058,-0.4135,5.5,8.4705,-0.2035,1,OWE,129,MORTGAGE,mortgage{SPACE},5472,1,1,2648
NetworksDemasking_SingleListLongDurations,17,1,S1,198,2,-0.398,-0.653,-0.545,-0.469,A130,7.284,7.535,11.990813,-0.507,6,7.4095,-0.5255,1,PEAS,130,MUSHROOM,mushroom{SPACE},3211,2,1,1893
NetworksDemasking_SingleListLongDurations,17,1,S1,193,1,-0.3,-0.527,-0.415,-0.79,A131,10.472,11.809,2.788496,-0.6025,6.5,11.1405,-0.4135,1,KEYBOARD,131,MUSIC,music{SPACE},1640,1,1,1891
NetworksDemasking_SingleListLongDurations,17,1,S1,14,4,-0.545,-0.6,-0.632,-0.78,A132,7.148,9.597,14.793828,-0.706,5,8.3725,-0.5725,6,TELLER,132,NINE,nine{SPACE},1767,3,1,2397
NetworksDemasking_SingleListLongDurations,17,1,S1,87,3,-0.623,-0.578,-0.415,-0.727,A133,5.624,7.918,8.527139,-0.571,4.5,6.771,-0.6005,6,DOZE,133,NOISY,noisy{SPACE},1801,3,1,2981
NetworksDemasking_SingleListLongDurations,17,1,S1,207,4,-0.708,-0.497,-0.396,-0.66,A134,7.368,8.396,15.7264,-0.528,4,7.882,-0.6025,15,HITCH,134,NUT,mut{SPACE},884,3,0,2120
NetworksDemasking_SingleListLongDurations,17,1,S1,162,4,-0.501,-0.476,-0.549,-0.614,A245,6.791,9.731,19.471987,-0.5815,5.5,8.261,-0.4885,4,BLOSSOM,135,QUIT,quit{SPACE},1971,4,1,2809
NetworksDemasking_SingleListLongDurations,17,1,S1,181,3,-0.599,-0.271,-0.768,-0.144,A136,9.112,4.344,12.448191,-0.456,5.5,6.728,-0.435,2,BREAD,136,OMELET,omelet{SPACE},2308,2,1,3950
NetworksDemasking_SingleListLongDurations,17,1,S1,99,3,-0.585,-0.565,-0.466,-0.498,A137,7.394,7.858,12.841306,-0.482,4.5,7.626,-0.575,3,MASH,137,ONION,onion{SPACE},1842,3,1,2124
NetworksDemasking_SingleListLongDurations,17,1,S1,81,1,-0.097,-0.484,-0.309,-0.494,A138,7.647,8.647,2.778973,-0.4015,7,8.147,-0.2905,1,NITROGEN,138,OXYGEN,oxygen{SPACE},3443,1,1,2293
NetworksDemasking_SingleListLongDurations,17,1,S1,159,4,0.015,-0.638,-0.2,-0.596,A139,4.868,8.881,16.593635,-0.398,5,6.8745,-0.3115,3,CANVASS,139,PAD,pad{SPACE},1762,2,1,2276
NetworksDemasking_SingleListLongDurations,17,1,S1,7,5,-0.019,-0.345,-0.316,0.32,A140,6.605,6.358,23.761603,0.002,5.5,6.4815,-0.182,15,SLEIGH,140,PADDY,paddy{SPACE},1843,4,1,3375
NetworksDemasking_SingleListLongDurations,17,1,S1,101,3,-0.679,-0.635,-0.729,-0.783,A141,11.105,9.421,11.882694,-0.756,4,10.263,-0.657,2,WOMAN,141,PAL,pal{SPACE},2331,2,1,1827
NetworksDemasking_SingleListLongDurations,17,1,S1,121,3,-0.58,#,-0.319,#,A142,6.787,6.18,13.065854,-0.319,5.5,6.4835,-0.58,2,BUN,142,PANCAKES,pancakes{SPACE},2356,2,1,3268
NetworksDemasking_SingleListLongDurations,17,1,S1,223,5,-0.473,-0.605,-0.366,-0.111,A143,8.412,6.876,18.38059,-0.2385,5,7.644,-0.539,4,CLINIC,143,PANE,pane{SPACE},2290,3,1,2658
NetworksDemasking_SingleListLongDurations,17,1,S1,90,2,-0.123,-0.455,-0.6,-0.546,A144,7.56,8.186,10.154818,-0.573,7,7.873,-0.289,1,CARNIVAL,144,PARADE,parade{SPACE},1893,2,1,1671
NetworksDemasking_SingleListLongDurations,17,1,S1,28,3,-0.565,-0.361,-0.589,-0.511,A145,8.731,9.594,15.296387,-0.55,8.5,9.1625,-0.463,2,NOTEBOOK,145,PARAGRAPH,paragraph{SPACE},3731,2,1,2653
NetworksDemasking_SingleListLongDurations,17,1,S1,132,3,-0.83,-0.413,-0.651,-0.185,A146,9.469,6.404,14.953395,-0.418,5,7.9365,-0.6215,3,BOND,146,PEBBLE,pebble{SPACE},1964,3,1,3709
NetworksDemasking_SingleListLongDurations,17,1,S1,58,5,NA,NA,NA,NA,A147,NA,NA,15.861821,NA,NA,NA,NA,4,PANTYHOSE,147,PEPSI,pepsi{SPACE},1797,3,1,2162
NetworksDemasking_SingleListLongDurations,17,1,S1,243,3,-0.387,-0.275,-0.19,-0.481,A148,4.419,6.802,13.187098,-0.3355,6.5,5.6105,-0.331,1,BLUEJAY,148,PIGEON,pigeon{SPACE},2501,2,1,2820
NetworksDemasking_SingleListLongDurations,17,1,S1,189,2,-0.413,-0.596,-0.285,-0.752,A149,6.735,10.136,7.307429,-0.5185,5.5,8.4355,-0.5045,1,MEADOW,149,PLANT,plant{SPACE},1659,2,1,1969
NetworksDemasking_SingleListLongDurations,17,1,S1,245,5,-0.365,-0.477,-0.8,-0.759,A150,9.571,7.863,26.950425,-0.7795,6.5,8.717,-0.421,15,CLOTHES,150,PLEDGE,pledge{SPACE},2578,2,1,2592
NetworksDemasking_SingleListLongDurations,17,1,S1,44,4,-0.438,-0.343,-0.508,-0.667,A151,6.236,9.284,20.162383,-0.5875,5.5,7.76,-0.3905,6,TONIC,151,POCKET,pocket{SPACE},4588,3,1,1803
NetworksDemasking_SingleListLongDurations,17,1,S1,29,3,0.331,-0.278,-0.357,-0.148,A152,8.974,6.572,16.769851,-0.2525,7.5,7.773,0.0265,3,BUREAU,152,POLYESTER,polyester{SPACE},3992,2,1,3180
NetworksDemasking_SingleListLongDurations,17,1,S1,183,3,-0.458,-0.756,-0.729,-0.739,A153,11.142,10.042,15.582587,-0.734,4.5,10.592,-0.607,15,DRIVER,153,POP,pop{SPACE},1249,3,1,2299
NetworksDemasking_SingleListLongDurations,17,1,S1,17,3,-0.471,-0.678,-0.399,-0.638,A154,7.231,7.926,14.661778,-0.5185,5,7.5785,-0.5745,15,CLUMSY,154,PORK,pork{SPACE},1816,3,1,1807
NetworksDemasking_SingleListLongDurations,17,1,S1,18,2,-0.631,-0.547,-0.448,-0.918,A155,8.236,9.485,5.119407,-0.683,4,8.8605,-0.589,3,BLOOM,155,POT,pot{SPACE},1298,2,1,2109
NetworksDemasking_SingleListLongDurations,17,1,S1,170,3,-0.525,-0.588,-0.582,-0.705,A156,12.65,8.937,8.845361,-0.6435,4.5,10.7935,-0.5565,4,FILE,156,POUND,pound{SPACE},2052,3,1,1886
NetworksDemasking_SingleListLongDurations,17,1,S1,102,3,0.102,-0.35,0.113,-0.41,A157,9.08,11.223,14.548141,-0.1485,9,10.1515,-0.124,6,INTEGRITY,157,PRESIDENT,president{SPACE},3099,2,1,4425
NetworksDemasking_SingleListLongDurations,17,1,S1,154,3,-0.317,-0.425,-0.476,-0.548,A158,6.942,10.451,18.447806,-0.512,7,8.6965,-0.371,2,ORCHARD,158,PRODUCE,produce{SPACE},3406,2,1,2612
NetworksDemasking_SingleListLongDurations,17,1,S1,127,4,-0.324,-0.247,0.058,-0.419,A159,9.221,10.647,22.481076,-0.1805,10,9.934,-0.2855,3,RIDICULOUS,159,PRODUCTION,prodution{SPACE},4057,4,1,3181
NetworksDemasking_SingleListLongDurations,17,1,S1,128,4,-0.696,0.013,-0.729,-0.157,A160,9.401,7.16,19.57631,-0.443,7.5,8.2805,-0.3415,1,LAWYER,160,PROSECUTE,prosecute{SPACE},4197,1,1,2611
NetworksDemasking_SingleListLongDurations,17,1,S1,224,3,-0.354,-0.351,-0.321,-0.525,A161,10.129,9.65,15.501775,-0.423,6.5,9.8895,-0.3525,3,PIECES,161,PROTEIN,protein{SPACE},4146,3,1,3266
NetworksDemasking_SingleListLongDurations,17,1,S1,137,Inf,-0.072,-0.406,-0.681,-0.176,A162,10.456,8.777,Inf,-0.4285,9,9.6165,-0.239,6,STANDARDS,162,PROVISION,provision{SPACE},3179,3,1,3807
NetworksDemasking_SingleListLongDurations,17,1,S1,192,5,-0.296,-0.745,-0.676,-0.591,A163,8.593,7.087,23.13742,-0.6335,4.5,7.84,-0.5205,2,TIGER,163,PUFF,puff{SPACE},1655,2,1,2663
NetworksDemasking_SingleListLongDurations,17,1,S1,230,5,-0.21,-0.36,-0.535,-0.17,A164,6.892,6.447,20.462591,-0.3525,6.5,6.6695,-0.285,6,COPIER,164,QUARREL,quarrel{SPACE},2738,4,1,4214
NetworksDemasking_SingleListLongDurations,17,1,S1,66,4,-0.492,-0.568,-0.66,-0.453,A165,10.086,9.23,19.726375,-0.5565,6,9.658,-0.53,2,SAMPLE,165,RECIPE,recipe{SPACE},8073,2,1,3690
NetworksDemasking_SingleListLongDurations,17,1,S1,148,2,-0.68,-0.012,-0.626,-0.201,A166,7.939,7.976,12.467096,-0.4135,9,7.9575,-0.346,1,OUTDOORS,166,RECREATION,recreation{SPACE},4852,2,1,4191
NetworksDemasking_SingleListLongDurations,17,1,S1,25,6,-0.64,-0.309,-0.424,-0.368,A167,9.262,5.7,29.213955,-0.396,8,7.481,-0.4745,6,AFTERNOON,167,REPRESS,repress{SPACE},3470,3,1,3194
NetworksDemasking_SingleListLongDurations,17,1,S1,118,2,-0.612,-0.756,-0.544,-0.625,A168,8.128,11.108,10.021106,-0.5845,3.5,9.618,-0.684,4,CAB,168,ROAD,road{SPACE},1962,2,1,1767
NetworksDemasking_SingleListLongDurations,17,1,S1,34,3,-0.097,-0.79,-0.151,-0.622,A169,6.303,10.218,16.438806,-0.3865,5.5,8.2605,-0.4435,4,SPATULA,169,ROOT,rootn{SPACE},1952,2,1,2697
NetworksDemasking_SingleListLongDurations,17,1,S1,77,3,-0.465,-0.54,-0.475,-0.431,A170,8.832,7.137,12.369325,-0.453,4.5,7.9845,-0.5025,1,BUTTER,170,RYE,rye{SPACE},1271,2,1,2147
NetworksDemasking_SingleListLongDurations,17,1,S1,57,5,-0.227,-0.493,-0.221,-0.446,A171,6.236,10.937,27.516006,-0.3335,6.5,8.5865,-0.36,15,ANTELOPE,171,SALES,sales{SPACE},1629,3,1,2245
NetworksDemasking_SingleListLongDurations,17,1,S1,180,3,-0.25,0.082,-0.248,-0.382,A172,7.557,8.954,9.065962,-0.315,6.5,8.2555,-0.084,4,DISGUST,172,SCARED,scared{SPACE},2419,3,1,2410
NetworksDemasking_SingleListLongDurations,17,1,S1,237,3,-0.37,-0.211,-0.283,-0.19,A173,8.113,9.79,13.493944,-0.2365,6.5,8.9515,-0.2905,3,DIGIT,173,SCHEDULE,schedule{SPACE},2527,3,1,2405
NetworksDemasking_SingleListLongDurations,17,1,S1,68,4,-0.49,-0.29,-0.522,-0.465,A174,9.045,7.093,15.294554,-0.4935,8,8.069,-0.39,3,HORRIBLE,174,SCRAMBLE,scramble{SPACE},3481,3,1,3165
NetworksDemasking_SingleListLongDurations,17,1,S1,241,3,-0.453,-0.165,-0.202,-0.48,A175,9.489,8.996,14.490788,-0.341,6,9.2425,-0.309,4,ARMOR,175,SCRATCH,scratch{SPACE},2511,3,1,3196
NetworksDemasking_SingleListLongDurations,17,1,S1,202,1,-0.53,-0.084,-0.612,-0.488,A176,10.208,8.448,3.984893,-0.55,5.5,9.328,-0.307,1,OWNER,176,SELLER,seller{SPACE},2238,1,1,2646
NetworksDemasking_SingleListLongDurations,17,1,S1,47,Inf,NA,-0.022,NA,0.126,A177,NA,6.795,Inf,0.126,6,6.795,-0.022,15,OVERVIEW,177,SENTRY,sentry{SPACE},2424,3,1,3646
NetworksDemasking_SingleListLongDurations,17,1,S1,70,4,0.11,-0.204,0.019,-0.426,A178,6.498,8.649,18.303823,-0.2035,6,7.5735,-0.047,2,SUEDE,178,SERPENT,serpent{SPACE},3051,4,1,4216
NetworksDemasking_SingleListLongDurations,17,1,S1,4,3,-0.324,-0.215,-0.503,-0.503,A179,12.479,12.049,17.69365,-0.503,6.5,12.264,-0.2695,6,THINGS,179,SEVERAL,several{SPACE},3291,3,1,2826
NetworksDemasking_SingleListLongDurations,17,1,S1,227,1,-0.449,-0.505,-0.517,-0.867,A180,9.308,11.09,1.517399,-0.692,4.5,10.199,-0.477,1,GENDER,180,SEX,sex{SPACE},1496,1,1,1841
NetworksDemasking_SingleListLongDurations,17,1,S1,76,3,-0.676,-0.407,-0.441,-0.321,A181,9.956,7.776,14.370652,-0.381,6.5,8.866,-0.5415,2,IMPACT,181,SHATTER,shatter{SPACE},1997,3,1,2361
NetworksDemasking_SingleListLongDurations,17,1,S1,139,3,-0.674,-0.475,-0.245,-0.693,A182,8.824,8.926,17.029332,-0.469,4.5,8.875,-0.5745,2,BUCK,182,SHEEP,sheep{SPACE},1843,2,1,2926
NetworksDemasking_SingleListLongDurations,17,1,S1,89,2,-0.448,-0.201,-0.42,-0.727,A183,7.705,9.003,9.810686,-0.5735,5,8.354,-0.3245,1,SACK,183,SHEETS,sheets{SPACE},2017,2,1,1910
NetworksDemasking_SingleListLongDurations,17,1,S1,54,3,-0.901,-0.359,-0.584,-0.516,A184,8.758,8.558,10.699565,-0.55,3.5,8.658,-0.63,15,LAP,184,SHOE,shoe{SPACE},1984,3,1,2780
NetworksDemasking_SingleListLongDurations,17,1,S1,15,4,-0.384,-0.266,-0.578,-0.688,A185,8.939,9.61,19.228123,-0.633,7.5,9.2745,-0.325,1,TRIGGER,185,SHOOTING,shooting{SPACE},2576,2,1,2181
NetworksDemasking_SingleListLongDurations,17,1,S1,21,2,-0.187,-0.379,-0.844,-0.813,A186,9.821,10.004,10.460535,-0.8285,4.5,9.9125,-0.283,6,STEEL,186,SICK,sick{SPACE},2237,2,1,2945
NetworksDemasking_SingleListLongDurations,17,1,S1,16,4,-0.512,-0.45,-0.573,-0.53,A187,7.24,7.315,17.764524,-0.5515,6,7.2775,-0.481,15,CORK,187,SIDEWALK,sidewalk{SPACE},2435,3,1,2351
NetworksDemasking_SingleListLongDurations,17,1,S1,38,3,-0.768,-0.663,-0.686,-0.831,A246,9.422,9.87,12.427321,-0.7585,4,9.646,-0.7155,6,MASK,188,PUSH,push{SPACE},1640,3,1,1758
NetworksDemasking_SingleListLongDurations,17,1,S1,209,Inf,-0.313,-0.204,-0.381,-0.422,A189,9.877,6.319,Inf,-0.4015,5.5,8.098,-0.2585,3,NUCLEAR,189,SLAY,slay{SPACE},1520,3,1,2640
NetworksDemasking_SingleListLongDurations,17,1,S1,211,4,-0.424,-0.412,-0.611,-0.679,A190,13.472,7.094,13.52047,-0.645,4.5,10.283,-0.418,3,NEW,190,SLEEPY,sleepy{SPACE},2371,3,1,2734
NetworksDemasking_SingleListLongDurations,17,1,S1,204,4,-0.419,-0.268,-0.574,-0.461,A191,8.687,5.398,16.840081,-0.5175,5.5,7.0425,-0.3435,4,SURF,191,SNEAKER,sneaker{SPACE},2281,3,1,3397
NetworksDemasking_SingleListLongDurations,17,1,S1,62,3,-0.739,-0.499,-0.275,-0.598,A192,10.4,7.653,10.514779,-0.4365,3.5,9.0265,-0.619,3,BAY,192,SOAK,soak{SPACE},2552,2,1,2597
